id,open_date,name,location,latitude,longitude,threat,quantity
10088,2020-05-20,Saginaw River Flooding,"Midland, MI",43.63,-84.29,Chemical,736
10089,2020-05-20,S/V FREEDOM adrift,"South of Half Moon Bay, CA",37.29822222,-122.56283333,Other,737
10087,2020-05-15,Whale carcass,"Carpinteria, CA",34.3940553328314,-119.526701649524,Other,738
10086,2020-05-13,"Tug ""Lucedale"" Mile Marker 279 Ohio River","Ashton, WV 25503, USA",38.67816667,-82.18633333,Oil,739
10085,2020-05-07,"Fishing Vessel ""Bay of Isle"" Aground, Barnegat Inlet, NJ","Barnegat Light, NJ, USA",39.7585398156103,-74.0946292877197,Oil,740
10084,2020-05-07,"Navy Vessel Diesel Spill, York River, VA","Yorktown, VA, USA",37.25619444,-76.53505556,Oil,741
10083,2020-05-06,FV MACH III,"18 Rocky Point Rd, Norwalk, CT 06853, USA",41.04388889,-73.42222222,Oil,742
10082,2020-05-03,Main Pass 75 Pipeline Release,"LA, USA",29.24555556,-88.98222222,Oil,743
10081,2020-04-30,P/C GOING COASTAL sinking,"off Carmel, CA",36.4367,-121997,Oil,744
10079,2020-04-29,PAC ACRUX Diesel Spill Mississippi River,"Convent, LA, USA",30.06472222,-90.87472222,Oil,745
10080,2020-04-29,PetroEcuador pipeline release,Ecuador,-0.108506,-77.591191,Oil,746
10078,2020-04-26,Orphan Well Head Leak,"LA, Gulf of Mexico, USA",29.44805556,-91.60444444,Oil,747
10076,2020-04-21,Cape Fear River Sheen,"BLNG SPG LKS, NC 28461, USA",33.940321820016,-77.9699706612155,Oil,748
10075,2020-04-17,"NESDIS MPSR off San Diego, CA",Offshore CA,31.95,-118.66,Oil,749
10074,2020-04-17,Tank Truck Revere,"1030 Broadway, Revere, MA 02151, USA",42.421825,-71.00455556,Oil,750
10073,2020-04-16,Grounded Powerboat off Haleiwa Harbor,"Oahu, Hawaii",21.59666667,-158.10738889,Oil,751
10072,2020-04-16,PV Bella Vita Sinking,"Cochrane Bay, Prince William Sound, Alaska",60.664722,-148.379167,Oil,752
10070,2020-04-13,Tug ALBERT/Barge MARGARET Grounding,"Grosse Pointe Park, MI",42.35927,-82.9061,Oil,753
10071,2020-04-12,VMT Sump Release,"Valdez, AK",61.091633,-146.391867,Oil,754
10069,2020-04-10,Bryan Mound Incident,"Freeport, TX",28.92055556,-95.37777778,Oil,755
10067,2020-04-08,F/V Kathleen Grounding,"20806 President Point Rd NE, Kingston, WA 98346, USA",47.747849668365,-122.473482917994,Oil,756
10066,2020-04-07,FV Freyja Salvage,"Unalaska Island, AK",53.98787,-166.87589,Oil,757
10065,2020-04-06,Gray whale carcass,"Port of Los Angeles, CA",33.7238572697613,-118.240017009531,Other,758
10064,2020-03-29,Sunken tug MM 14 Ohio River,"Glenwillard, PA, USA",40.55706,-80.21676,Oil,759
10063,2020-03-28,West Seattle Bridge - Marina Fire,"1317 SW Spokane St, Seattle, WA 98134, USA",47.57,-122.35,Oil,760
10062,2020-03-27,SEAPA Submarine Cable Removal,"Stikine Channel, AK",56.43701,-132.56155,Oil,761
10077,2020-03-23,Potential for collapse of the West Seattle Bridge,"3423 Klickitat Ave SW, Seattle, WA 98134, USA",47.5712507296836,-122.353333868086,Other,762
10057,2020-03-20,M/V ALGOMA CONVEYER Grounding,"Green Bay, WI",44.60367,-87.94379,Oil,763
10058,2020-03-16,M/V HON JAMES L OBERSTAR Fueling Spill,"425 Banks Ave, Superior, WI 54880, USA",46.7402,-92.0955,Oil,764
10056,2020-03-13,F/V SCOMAS grounded,"Bonita Cove, Marin County, CA",37.8241251858622,-122.508701349383,Oil,765
10055,2020-03-11,Gray whale carcass,"Port of Long Beach, CA",33.7317635842996,-118.222160339355,Other,766
10054,2020-03-10,Pleasure craft WILD WAVE,"Two Harbors, Santa Catalina Island, CA",33.422558807173,-118.505144119263,Oil,767
10053,2020-03-09,ITV SOUTHERN STAR,"Carrsville, KY 42081, USA",37.12022,-88.42793,Oil,768
10052,2020-03-04,Gray whale carcass,"Long Beach, CA",33.7300504284044,-118.220958709717,Other,769
10059,2020-03-02,F/V KATHY Oil Discharge Lake Superior,"Chassell, MI",46.98861111,-88.43638889,Oil,770
10049,2020-02-27,Partially Submerged Recreational Vessel Huron Harbor Marina,"Huron, OH",41.391532,-82.554591,Oil,771
10050,2020-02-27,Whitney Tank Battery 160 Loomis Pass Spill,"Venice, LA, USA",29.116625,-89.18091667,Oil,772
10048,2020-02-24,Gray whale carcass,"Port Hueneme, CA",34.1497437230568,-119.208226203918,Other,773
10061,2020-02-22,"MV MAYESEA  Sinking, Sandy Hook, NJ","Area F Rd, Highlands, NJ 07732, USA",40.44444444,-73.96583333,Oil,774
10047,2020-02-20,Recreational vessel sunk in Anacortes Skyline Marina,"2400 Skyline Way, Anacortes, WA 98221, USA",48.4925585454651,-122.680367608555,Oil,775
10046,2020-02-17,North Santiam River - Truck Spill,"N Santiam Hwy, Detroit, OR 97342, USA",44697,-122.22689,Oil,776
10045,2020-02-11,Mystery Red Dyed Diesel Spill Venice Marina,"Venice, LA, USA",29.2401303,-89.3645153,Oil,777
10044,2020-02-07,Diesel Spill - Unknown Source,"Port Orchard, WA. USA",47.5419508505704,-122.641171215218,Oil,778
10041,2020-02-07,"Fishing Vessel Aground on Shackleford Banks, NC","Harkers Island, NC, USA",34.6521888771406,-76.6230469755828,Oil,779
10043,2020-02-07,Lost dredge Hose,Atlantic Ocean,29.61666667,-80.71666667,Other,780
10040,2020-02-06,Gaubert Oil Diesel Spill,"ICW, Houma, LA, USA",29.598269,-90.663037,Oil,781
10042,2020-02-06,Small plane crash,"Arcata Bay, Eureka, CA",40.8242019984899,-124.142160415649,Oil,782
10060,2020-02-04,Sunken Deck Barge - Perrin Excavating and Harbor Hawk,"West Olive, MI",42.80752,-86.211152,Other,783
10036,2020-02-03,GARROW BEND Sunken Tug,"Mobile River, AL",30.655199,-88.0429989,Oil,784
10037,2020-02-03,"Grounded Vessel, Hilo, Hawaii","Hilo, HI",19.74280556,-155.08875,Oil,785
10038,2020-02-03,Mystery Oil Slick Viosca Knoll Block 989,Gulf of Mexico,28935,-88635,Oil,786
10035,2020-02-01,"Tabbs Bay Discharge, Baytown, TX","Baytown, TX 77520, USA",29.7090345,-94.9843738,Oil,787
10039,2020-01-30,Mystery Sheen Mississippi River mm93,"New Orleans, LA, USA",29.95,-90.01972222,Oil,788
10034,2020-01-27,Buoy Adrift and Lost: Long Island Sound,"Southold, NY, USA",41.22944444,-72.06638889,Other,789
10033,2020-01-26,Diesel and sulfuric acid discharge in Mississippi River MM 123,"Destrehan, LA",29.95365,-90.393498,Chemical,790
10032,2020-01-24,50 gal diesel spill Old Fort Bayou NRC 1269451,"Ocean Springs, MS",30.419132,-88.827474,Oil,791
10031,2020-01-19,Possible sheen report,"Sea Ranch, CA",38.7,-123433,Oil,792
10030,2020-01-16,LifeMed Airplane Crash,"Unalaska, AK",53.90944,-166.55638,Oil,793
10029,2020-01-14,FV Pappy's Pride,"Galveston, TX, USA",29.3371925669962,-94.6828599495348,Oil,794
10028,2020-01-01,FV Scandies Rose sinking,"Sutwik Island, Alaska",56.49172,-157.0178,Oil,795
10027,2019-12-20,Port of Coos Bay Ammonia Release,"63534 Kingfisher Rd, Coos Bay, OR",43.3459859353895,-124.324699044664,Chemical,796
10026,2019-12-18,F/V MANDY JANE sunk,"off San Francisco, CA",37.74,-122.72,Oil,797
10025,2019-12-17,Sea View Harbor Vessel Fire,"Mystic Islands, NJ 08087, USA",39.5536124419003,-74.4246826507151,Oil,798
10022,2019-12-15,M/V Levant - Pier Allision,"Ferndale, WA",48.8515219036398,-122.591328620911,Oil,799
10023,2019-12-15,M/V TECUMSEH Engine Room Fire,"Windsor, ON, Canada",42.2772,-83.1011,Oil,800
10024,2019-12-14,"Whitney Oil & Gas Tank Battery 49, Garden Island Bay","Venice, LA 70091, USA",29.07554167,-89.16472222,Oil,801
10021,2019-12-10,Barge Ironmaster Tug Anglian Lady Aground,"ON, Canada",42.51585,-82.68455,Oil,802
10020,2019-12-09,Finley BNSF Diesel Spill Hover Park,"Kennewick, WA",46.1235,-118.9908,Oil,803
10019,2019-12-09,F/V SEA ANGELS Grounding,Browns Inlet NC,34.5934993700279,-77.2312316880561,Oil,804
10017,2019-12-04,Lake Pelto Equipment Failure,"Chauvin, LA 70344, USA",29.05986944,-90.72756111,Oil,805
10018,2019-12-02,Bayou Bouillion Vessel Discharge,"Parish Governing Authority District 5, LA, USA",30.26916667,-91.61416667,Oil,806
10015,2019-12-02,Pleasure Craft MARCHELLE aground,"West side of Catalina Island, CA",33419,-118488,Oil,807
10016,2019-11-27,"Grounded vessel, Kauai, HI","Fuji Beach, Kauai, HI",22.06333333,-159318,Oil,808
10014,2019-11-27,TPC Port Neches Explosion,"Nederland, Texas",29.97694444,-93.94722222,Chemical,809
10013,2019-11-22,Kitoi Bay Hatchery Release,"Afognak Island, AK",58.19083,-152.37027,Oil,810
10011,2019-11-17,"Tugboat Miss Bonnie Allision, Oregon Inlet, NC","Herbert C. Bonner Bridge, Oregon Inlet, NC",35.7728118819951,-75.5348510574549,Oil,811
10012,2019-11-16,Crowley Barge 650-2 Crude Oil Spill,"Anacortes, WA",48.5045355433394,-122.574863419868,Oil,812
10009,2019-11-14,OSV BOTRUC 22 spill,"off Sabine Pass, TX",29675,-93835,Oil,813
10008,2019-11-13,Recreational vessel TUSSLER sunk,"off La Jolla, CA",32.8667,-117.6208,Oil,814
10007,2019-11-12,Onyx Grounding,"Strait Island, AK",56.39667,-133.71667,Oil,815
10010,2019-11-11,TPIC Bayou Perot ISB 2019,"Delta Farms, Barataria, LA",29.642638,-90.18337,Oil,816
10006,2019-11-10,F/V Miss Haley sunk,off Northern CA,38.45,-123.6,Oil,817
10005,2019-11-07,Calcasieu Ship Channel Discharge,"Lake Charles, LA",30.13166667,-93.32055556,Oil,818
10004,2019-11-06,"HFO Spill, Honolulu Harbor, HI","Honolulu Harbor near Piers 19 and 20, Honolulu, HI 96817, USA",21.3084755302008,-157.867969572544,Oil,819
10003,2019-11-01,F/V FT Pierce Lady,Atlantic Ocean,25.30027778,-79.6525,Oil,820
9998,2019-10-27,Calpine Corp: Propylene Glycol,"9 Bridge St, Weymouth, MA, USA",42.2425,-70.9656,Chemical,821
10001,2019-10-27,"James River, Virginia Diesel Oil Spill","Hampton, VA, USA",36.9803224921012,-76.3436279352754,Oil,822
10000,2019-10-27,TPIC Breton Sound 37 Facility Spill,"LA, USA",29.51733333,-89.12563889,Oil,823
9999,2019-10-27,Whitney Oil & Gas TB49 Spill,"Venice, LA, USA",29.07519444,-89.16461111,Oil,824
9997,2019-10-24,"Grounded Sailboat, Maui, Hawaii","Lahaina, HI , USA",20.8074715768065,-156.622123718262,Oil,825
9996,2019-10-22,LPG Tanker EPIC BALTA Fire,"Venice, LA, USA",29.20866667,-89.28016667,Oil,826
9994,2019-10-21,FMT 3114 Barge MM 480 Mississippi River,"Transylvania, LA , USA",32.73293,-91.1009,Oil,827
9995,2019-10-21,FV Furious Sea and FV Coral Sea,"Ferndale, WA",48.7898569447478,-122.703964232351,Oil,828
9993,2019-10-20,TPIC Romere Pass Well 21 Spill,"Venice, LA, USA",29.275278,-89.243056,Oil,829
9992,2019-10-16,"Silver sheen, Breton Sound Block 27a",LA USA,29.46638889,-89.40916667,Oil,830
9991,2019-10-15,Hilcorp Energy Berrwood E-5 Facility Spill,Gulf of Mexico,28.98435,-89.360367,Oil,831
9990,2019-10-14,Sunken Fishing Vessel AMAK,"Garibaldi, OR",45.5558909394839,-123.912408829783,Oil,832
9988,2019-10-11,"Grounded Rec Vessel, San Bernard, TX","Brazoria County, TX, USA",28.85083333,-95.44444444,Oil,833
9989,2019-10-11,"Sunken Rec Vessel, San Bernard, TX",Gulf of Mexico,28.90933333,-95.17855556,Oil,834
9987,2019-10-10,Corpus Christi Inner Harbor Mystery Spill,"Corpus Christi, TX",27.81888889,-97.44638889,Oil,835
9984,2019-10-07,M/V RT. HON. PAUL J. MARTIN Aground,"Edwardsburgh/Cardinal, Canada",44.7721,-75.39904,Oil,836
9986,2019-10-07,"Mystery Spill, Brazil",Multiple coastal States,-12.2827564262508,-37.4062478542328,Oil,837
9983,2019-10-07,TPIC Platform Pipeline Release Block 69,"Venice, LA 70091, USA",29.202093,-89.043129,Oil,838
9985,2019-10-05,Phillips 66 Refinery Spill,"Belle Chasse , LA 70036, USA",29.71766667,-90.17,Oil,839
9982,2019-10-04,Sunken Vessel - P/C King's Way,"West Bay Marina, Olympia, WA",47.066380283214,-122.915167808533,Oil,840
9980,2019-10-02,Gray Whale Carcass Movement,"Cook Inlet, AK",59.75493,-152.2479,Other,841
9979,2019-10-01,OSK Dock Collapse,"Nikiski, AK",60.741578,-151.309911,Oil,842
9977,2019-10-01,"Sunken Dredge Tender, Calcasieu Channel",Louisiana,29.86011111,-93.34527778,Oil,843
9978,2019-10-01,Sunken Towing Vessel ITV ROY H.,"Morris, IL",41385,-88.3243,Oil,844
9976,2019-09-30,Capsized Vessel near Duluth Harbor,"Duluth, MN",46.71611111,-92.02277778,Oil,845
9975,2019-09-28,Vessel Lucky Nguyen allision with well head,"LA, USA",29.04166667,-89.40833333,Oil,846
9973,2019-09-25,Mystery Release Port Fourchon,"Golden Meadow, LA, USA",29.1149,-90199,Chemical,847
9972,2019-09-23,Sunken F/V Chocolate Bayou,"Chocolate Bayou TX 77577, USA",29.25305556,-95.23494444,Oil,848
9971,2019-09-20,San Jacinto River Fleet Incident,"Channelview, TX",29.79277778,-95.06166667,Oil,849
9970,2019-09-19,M/V BRANDON G. BUCHANAN,Mississippi River Mile Marker 387,31.85611,-91.2971,Chemical,850
9969,2019-09-18,Right Whale Hindcast,"Babylon, NY, USA",40.60783889,-73.29096944,Other,851
9968,2019-09-17,"Longliner Miss Emma on fire off Oahu, HI","Oahu, Hawaii",21.21333333,-157.90166667,Oil,852
9966,2019-09-11,Mystery Sheen Mississippi River mm96 Downtown NOLA,"LA, USA",29.95388889,-90.06166667,Oil,853
9965,2019-09-10,MV Alice C,"Winthrop, MA",42.1689157334943,-70.4421398221471,Oil,854
9964,2019-09-08,MV Kristin Faye,Gulf of Mexico,29.30166111,-89.05499722,Oil,855
9963,2019-09-08,MV Savage Voyager,"99 Lock and Dam Rd, Dennis, MS 38838, USA",34.52136,-88.323718,Oil,856
9962,2019-09-08,St. Simons Sound Incident,"Brunswick, GA 31323, USA",31.13,-81.41333333,Oil,857
9961,2019-09-04,DOW Chemical Benzene Release Mississippi River,"Hahnville, LA 70057, USA",29993,-90.44116667,Chemical,858
9960,2019-08-29,Hurricane Dorian,United States,28.1495032115446,-80.33203125,Other,859
9959,2019-08-27,Aground/Sunken Vessel T/V Rawhide,"Northport, MI",45.12866,-85.60978,Oil,860
9957,2019-08-25,"Pleasure craft ""The Lady"" sunk","Huntington Beach, CA",33.7283,-118.0745,Oil,861
9956,2019-08-16,ArcelorMittal Burns Harbor,"Cook County, IL, USA",42.01666667,-87.25,Chemical,862
9955,2019-08-15,Time Energy Cox Bay Crude Spill and In-situ Burn,"LA, USA",29.47583333,-89.63527778,Oil,863
9954,2019-08-13,"Disabled pleasure craft, Lanai, Hawaii","Maui County, HI, USA",20.9425,-156.89233333,Oil,864
9953,2019-08-12,Napakiak School Tank Farm,"Napakiak, AK",60.6943,-161.9696,Oil,865
9950,2019-08-09,Hilcorp Crude spill Terrebonne Bay,"LA, USA",29.21777778,-90.50277778,Oil,866
9952,2019-08-09,"S2 Energy Little lake, Turtle Bay, Jefferson Parrish, LA","Parish Governing Authority District 1, LA, USA",29.53111111,-90.13194444,Oil,867
9951,2019-08-08,TPIC South Pass 24 W1 Central Facility,"9, LA, USA",29.08722222,-89.28555556,Oil,868
9949,2019-08-07,"Mystery Sheen, Southeast Oahu, Hawaii","China Walls, Oahu",21.25777778,-157.7075,Other,869
9944,2019-08-02,Grounded F/V Koko,"Cape Disappointment, Ilwaco, Washington",46.2883591743708,-124.048175811768,Oil,870
9943,2019-07-31,Sodium Dimethyldithiocarbamate Release near Sevenmile Creek,"Harborcreek, PA",42.165777,-79.950408,Chemical,871
9945,2019-07-30,Sunken Vessel Crane Barge at ARTCO,"Waggaman, LA",29.94466667,-90.22472222,Oil,872
9942,2019-07-29,Sunken Tugboat Meagan M.,"Port Orchard Railway Marina, WA",47.54,-122.64,Oil,873
9941,2019-07-28,Barataria Bay  Potential Platform Spill,Barataria Bay,29.33166667,-89.95,Oil,874
9940,2019-07-25,MV Catalyst Grounding,"Admiralty Island, Alaska",57.83616,-134.29653,Oil,875
9946,2019-07-25,"TPIC Discharge Romere Pass, Delta National Wildlife Refuge","Romere Pass Seaplane Base, Venice, LA 70091, USA",29.27444444,-89.24194444,Oil,876
9947,2019-07-24,Hilcorp Homeplace Facility Discharge,"Port Sulphur, LA 70083, USA",29.41527778,-89.70444444,Oil,877
9939,2019-07-23,M/V Silver Lining Spill,"Hood Canal, WA",47.83935,-122.67795,Oil,878
9938,2019-07-22,Construction Barge Potential Spill,"Long Beach Inner Harbor, CA",33.7425,-118.168889,Oil,879
9936,2019-07-18,Hilcorp Manilla Village Mud Lake Spill,LA,29.46944444,-89.96888889,Oil,880
9934,2019-07-16,Grand Isle Block 22 Sheen,LA,29.12277778,-89.96611111,Oil,881
9937,2019-07-14,Vessel Mr. Claude discharge into unnamed bayou,"Buras, LA, USA",29.36513889,-89.57572222,Oil,882
9935,2019-07-13,Hurricane Barry,"LA, USA",29.495188,-91.846803,Other,883
9932,2019-07-08,FV Alaganik Sinking,"Whittier, AK",60.77833,-148.66722,Oil,884
9933,2019-07-05,"M/V Mary R, M/V Mary Fern, M/V Chattie Sue Smith","Mile Marker 21 IL River, Hardin, IL 62047, USA",39.153911,-90.615505,Oil,885
9931,2019-07-01,M/V OKALOOSA Allison with two barges,"Gretna, LA 70053, USA",29.934133,-90.058158,Oil,886
9929,2019-06-29,Olympic Tug and Barge Grounding,"Marginal Way S, Seattle, WA 98134, USA",47.5835313629732,-122.345016002655,Oil,887
9928,2019-06-28,Sulfuric Acid Release Train Derailment,"Sarnia, ON, Canada",42.9592,-82.4189,Chemical,888
9930,2019-06-27,"1500GAL Diesel Fuel, Violet, LA","7701 E Judge Perez Dr, Violet, LA 70092, USA",29.87981111,-89.87440833,Oil,889
9927,2019-06-26,Republic Steel Black River Sheen,"Lorain, OH",41.454167,-82.146389,Oil,890
9922,2019-06-25,"Poydras Energy Well Head , Main Pass Block 32","Main Pass, Mississippi River",29.46472222,-89.41361111,Oil,891
9926,2019-06-25,TPIC Jackup rig sheen,"Breton Sound, LA",29.48666667,-89.18833333,Oil,892
9923,2019-06-25,Westlake Mercury Release,"Longview, WA",46.1307201989765,-122.993187904358,Chemical,893
9919,2019-06-24,Vessel Grounding M/V Timber Navigator,"Mississippi River, LA, USA",29.14833333,-89.25722222,Oil,894
9918,2019-06-22,"Sheen report near Point Sur, CA","25 NM south of Point Sur, CA",35.89,-121.81,Oil,895
9917,2019-06-21,Philadelphia Energy Solutions Refinery Fires and Explosions,"3100 Passyunk Ave, Philadelphia, PA 19153, USA",39.9144499978282,-75.2178268443095,Chemical,896
9920,2019-06-19,Linder Oil Atchafalaya Basin,"Pierre Part, LA",29.9686,-91.3413,Oil,897
9916,2019-06-17,ALGOMA NIAGARA Grounding and Anchoring Near Pipeline,"Windsor, ON, Canada",42.28908,-83.09262,Oil,898
9921,2019-06-14,Mystery Sheen  Viosca Knoll  900A,Gulf of Mexico,29.08444444,-88.70444444,Oil,899
9924,2019-06-08,Towing Vessel KAYTLIN MARIE / M/V CENTURY QUEEN Collision,Lower Mississippi River,29.991698,-90.411223,Oil,900
9915,2019-06-06,F/V Alina,"Offshore Cameron Parish, LA,",29.44,-93.5885,Oil,901
9925,2019-06-04,M/V SUN OF MAN 30 gallon diesel fuel discharge,"Venice Marina, Pier 9",29.24030556,-89.36361111,Oil,902
9913,2019-06-04,Mystery Sheen MP25,"Breton Sound, LA",29.5335,-89.41744444,Oil,903
9911,2019-06-03,Blue whale carcass,"Long Beach, CA",33.7478941247381,-118.218297958374,Other,904
9912,2019-06-03,"Partially Submerged Barge and Landing Craft, Grindstone Island","Clayton, NY",44.297451,-76.088467,Oil,905
9910,2019-05-31,Oil Spill MP315,Gulf of Mexico,29.08722222,-88.73361111,Oil,906
9909,2019-05-30,Ellwood Beach spill,"Goleta, CA",34.4248945323657,-119.907402992249,Oil,907
9908,2019-05-30,"Fertilizer Release Pungo River, Belhaven, NC","Belhaven, NC, USA",35.5809374353572,-76.4928588364273,Other,908
9907,2019-05-26,Bowley Cap Crude Oil Spill,"Cut Off, LA , USA",29.47138889,-90.38277778,Oil,909
9914,2019-05-25,"Hydrogen Pipeline Possibly Struck; Bulk Carrier BULK PATRIOT, Potential only",Mississippi River,30.04933333,-90.51613889,Other,910
9906,2019-05-23,Diammonium Phosphate Barges,"Webbers Falls, OK",35.553642,-95.169527,Chemical,911
9905,2019-05-21,MUNGER T. BALL/Joseph M. Cudahy(RULET),Florida,25.0228,-82.7563,Oil,912
9904,2019-05-18,"Chlorine Plant Fire, Kearny, NJ","55 Jacobus Ave, Kearny, NJ 07032, USA",40.735312,-74.113402,Chemical,913
9903,2019-05-16,Sulfur dioxide release,"Shell Refinery, Martinez, CA",38.0188182592727,-122.116856575012,Chemical,914
9901,2019-05-15,Gray whale carcass,"Pacifica, CA",37.5980480930453,-122.511034011841,Other,915
9902,2019-05-15,Gray whale carcass,"Carlsbad, CA",33.1547985945316,-117.351665496826,Other,916
9900,2019-05-10,"Bayport Channel Collision, Houston Ship Canal near Bayport, TX","Houston Ship Channel, TX, USA",29.5928,-94.94095,Oil,917
9899,2019-05-09,"Smith Island Grounding, near Smith Island, WA","Near Smith Island, WA",48.31872222,-122851,Oil,918
9898,2019-05-08,Sunken Crane Barge - Offshore Freeport,"Offshore Freeport, TX",28.35,-95.48,Oil,919
9896,2019-05-07,FV Masonic Grounding,"Spanish Islands, Alaska",55.970278,-134.123056,Oil,920
9897,2019-05-07,Gray whale carcass,"Oxnard, CA",34.1573302494094,-119.22700700134,Other,921
9894,2019-05-02,FV Ann Kathleen,"Bandon, OR",42.9765,-124.47116667,Oil,922
9895,2019-05-02,ITV Cindy R,"Mile Marker 8, Harvey Locks, Gulf Intercoastal Waterway, LA",29.8568676,-90.0649346,Oil,923
9893,2019-04-29,Gray whale carcass,"Port of LA/Long Beach, CA",33.7209130193587,-118.218040466309,Other,924
9891,2019-04-25,ISTOP Anomaly Report,"Kayak Island, Alaska",58.74225,-144.67275,Oil,925
9892,2019-04-25,Womens Bay Abandoned Barge,"Kodiak, AK",57.69913,-152.52545,Oil,926
9890,2019-04-23,Mystery Sheen @ South Pass 60,South Pass Block 60,29.06194444,-88.94222222,Oil,927
9888,2019-04-22,Unknown Sheen West Delta Block 79A,West Delta Block 79A,28.97139,-89.51472,Oil,928
9887,2019-04-21,TV Aqua Loyalty,Mississippi Sound,30.22,-88.561598,Oil,929
9886,2019-04-19,M/V Never Say Never sunk,"Off Ano Nuevo, CA",37.07,-122.37,Oil,930
9889,2019-04-18,Possible seep activity,"Off Point Arguello, CA",34.5879974555048,-120.741119384766,Oil,931
