id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
10013,2019-11-22,Kitoi Bay Hatchery Release,"Afognak Island, AK",58.19083,-152.37027,Oil,,diesel,1,1,,,,1200,0,"On 22-Nov-2019, the Alaska Department of Environmental Conservation (ADEC) reported a diesel fuel release at the Kitoi Bay Fish Hatchery in kodiak. The fuel leak was detected on 20-Nov during a fuel transfer to an underground storage tank.  The release is estimated to be from 200 to 1000 gallons.  MSD Kodiak is leading the case for the USCG."
10011,2019-11-17,"Tugboat Miss Bonnie Allision, Oregon Inlet, NC","Herbert C. Bonner Bridge, Oregon Inlet, NC",35.7728118819951,-75.5348510574549,Oil,,Diesel Fuel,,,,,,500,0,"On 17 November, 2019, the USCG Sector North Carolina notified the NOAA SSC that they were responding to the allision of the tugboat, Miss Bonnie with the Old Bonner Bridge in Oregon Inlet. The incident occurred around noontime today.   The tugboat has an estimated 2,000 gallons of diesel fuel on board."
10009,2019-11-14,OSV BOTRUC 22 spill,"off Sabine Pass, TX",29675,-93835,Oil,,Diesel,1,,,,,700,1,"ON November 14, 2019, the USCG Marine Safety Detachment Port Arthur received a report of a tug & barge colliding with the Offshore Vessel BOTRUC 22 outside of Sabine Pass, TX.  No spill was reported from the tug & barge, but the OSV reportedly spilled 700 gallons diesel from a tank with the maximum capacity of 6,000 gallons.  USCG requested oil fate & general direction information."
10008,2019-11-13,Recreational vessel TUSSLER sunk,"off La Jolla, CA",32.8667,-117.6208,Oil,,Diesel,,,,,,800,0,"On November 13, 2019, the 66’ recreational vessel TUSSLER sank at roughly 17.5 NM due west of La Jolla, CA.  The vessel was reportedly carrying 800 gallons diesel fuel and no sheen/slick was observed when she went down.  USCG Sector San Diego contacted their NOAA SSC to request trajectory support in the event the vessel leaks."
10007,2019-11-12,Onyx Grounding,"Strait Island, AK",56.39667,-133.71667,Oil,,diesel,,,,,,100,0,"On November 9, 2019, at approximately 1730, the 33-foot, wooden-hulled vessel ONYX ran aground on Strait Island on SE Alaska. The vessel owner stated that he heard a pop and then ran the vessel aground to keep from sinking.  CG helo rescued him from the rocks. The Onyx had approximately 100 gallons of Diesel; 1 gallon of hydraulic oil; 02 batteries and 03 gallons of lube oil. The USCG is requesting a trajectory and fates analysis and weather conditions for the vicinity."
10006,2019-11-10,F/V Miss Haley sunk,off Northern CA,38.45,-123.6,Oil,,Diesel,,,,,,3500,0,"On November 10, 2019, the USCG Sector San Francisco notified the NOAA SSC that the F/V Miss Haley broke up and sank roughly 14 NM from shore and 28 NM WNW of Bodega Head.  The max potential fuel volume on board is believed to be 17,000 gallons diesel.  USCG Sector San Francisco requested oil fate & transport information due it’s location within a National Marine Sanctuary."
10005,2019-11-07,Calcasieu Ship Channel Discharge,"Lake Charles, LA",30.13166667,-93.32055556,Oil,,Sweet Louisiana Crude,,,,,,1400,0,"On November 7, 2019, MSU Lake Charles contacted NOAA SSC to request a trajectory and resources at risk analysis for a discharge of Louisiana Sweet Crude discharged from a pipeline.  Discharge began approximately 2300 on November 5, 2019.  Source is secure.  Total discharge volume unknown at time of request."
10004,2019-11-06,"HFO Spill, Honolulu Harbor, HI","Honolulu Harbor near Piers 19 and 20, Honolulu, HI 96817, USA",21.3084755302008,-157.867969572544,Oil,,Heavy Fuel Oil,1,1,,,,84,1,"On November 6, 2019, the USCG Sector Honolulu received notification a spill of 15 barrels of Heavy Fuel Oil in the vicinity of Piers 19 and 20 in Honolulu Harbor.  The amount released was subsequently adjusted down to 2 barrels.  The release was to be contained within boom.  Trajectory support was requested."
9997,2019-10-24,"Grounded Sailboat, Maui, Hawaii","Lahaina, HI , USA",20.8074715768065,-156.622123718262,Oil,,Diesel,,,,,,150,0,"On 10/24/2019, the USCG Sector Honolulu has notified the NOAA SSC that a 35 foot sailing vessel ran aground about 1 mile North of Olowalu Maui and is on the beach/rocks. There are approximately 150 gallons of diesel on board. They report a small discharge of either diesel or lube oil.  USCG is concerned that incoming surf may cause the vessel to break up if not removed before tonight.  They are en route to pump the fuel off the vessel.  A trajectory and oil persistence report were requested."
9988,2019-10-11,"Grounded Rec Vessel, San Bernard, TX","Brazoria County, TX, USA",28.85083333,-95.44444444,Oil,,'Diesel,,,,,,150,0,"On October 11, 2019, MSU Texas City contacted NOAA SSC about a cabin cruiser, Cheap Wine, grounded on an offshore sandbar near the mouth of the San Bernard River.  Vessel reported to be carrying 150 gallons of diesel.  Vessel had not discharged at the time of the call.  Advice on fate and effects of diesel requested and provided."
9987,2019-10-10,Corpus Christi Inner Harbor Mystery Spill,"Corpus Christi, TX",27.81888889,-97.44638889,Oil,,Oil,,,,,,7476,0,"On October 10, 2019 Sector Corpus Christi notified NOAA SSC about an ongoing incident in the Corpus Christi Inner Harbor.  Sector Corpus initially responded to a mystery discharge on September 25, 2019.  Discharge continued, and appears to be from saturated soils around a buried pipeline. A pinhole leak was discovered in the pipeline and has been patched."
9984,2019-10-07,M/V RT. HON. PAUL J. MARTIN Aground,"Edwardsburgh/Cardinal, Canada",44.7721,-75.39904,Oil,Grounding,HFO,,,,,,64000,0,"On the morning of October 7th, 2019, USCG Sector Buffalo notified SSC that the M/V RT. HON. PAUL J. MARTIN ran aground in the Saint Lawrence Seaway approximately 12NM North of Ogdensburg, NY near Galop Island. The vessel is taking on water at a negligible rate in the forepeak. Fuel tanks have been sounded and the crew is monitoring the ballast tanks. No pollution is present."
9979,2019-10-01,OSK Dock Collapse,"Nikiski, AK",60.741578,-151.309911,Oil,,diesel,0,0,,,,300,0,"On 1-Oct-2019, USCG reported that the OSK Dock at Nikiski collapsed in heavy weather, rupturing a fuel pipeline and causing a release of diesel.  Estimated release is 300 gallons of diesel."
9977,2019-10-01,"Sunken Dredge Tender, Calcasieu Channel",Louisiana,29.86011111,-93.34527778,Oil,,diesel fuel,,,,,,100,0,"On October 1, 2019, a tender sank in Calcasieu Channel, carrying an estimated 100 gallons of diesel and 30 gallons of engine oil.  MSU Lake Charles contacted NOAA SSC for advice on where to look for oil at first light.  Sheen visible near vessel.  Extent of discharge unknown.  Advice on recommended search area provided."
9978,2019-10-01,Sunken Towing Vessel ITV ROY H.,"Morris, IL",41385,-88.3243,Oil,,Diesel,,,,,,3000,0,"On the morning of September 30, 2019, the towing vessel ITV ROY H. sank with 3000 gallons of diesel on board. The fuel tanks were plugged and valves shut off. USCG and Salvage contractors on-scene."
9976,2019-09-30,Capsized Vessel near Duluth Harbor,"Duluth, MN",46.71611111,-92.02277778,Oil,,Gasoline,,,,,,30,0,"On September 30, 2019 a vessel capsized and sank near Duluth in rough weather. The vessel was carrying 30 gallons of gasoline and two 12V batteries on-board."
9972,2019-09-23,Sunken F/V Chocolate Bayou,"Chocolate Bayou TX 77577, USA",29.25305556,-95.23494444,Oil,,"engine oil, diesel, hydraulic fluid",,,,,,400,0,"On September 23, 2019, the USCG Marine Safety Unit (MSU) Texas City contacted the NOAA SSC about a sunken fishing vessel in Chocolate Bayou.  Vessel is carrying 300-400 gallons of engine oil, 50-75 gallons of diesel, and 30 gallons on hydraulic fluid.  No tank discharge has occurred, vessel is sheening.  MSU Texas City has engaged an OSRO to remove pollution and requested input on environmental sensitivities."
9971,2019-09-20,San Jacinto River Fleet Incident,"Channelview, TX",29.79277778,-95.06166667,Oil,,"naptha, monoetheylene glycol, lube oil",,,,,,420000,4,"On September 20, 2019, the USCG Sector Houston notified the Texas SSC that at least 5 barges broke this morning due to flooding conditions.  There is no reported pollution at this time.  Responders are engaged but the situation is difficult due to high water.  A partial list of products on the barges include 1 barge with 10,000 bbls of naptha, 1 barge with 10,000 bbls of lube oil, 1 barge with 17,000 bbls of monoethylgycol, and 2 barges each with 10,000 bbls of soybean oil.  USCG has requested trajectories for the lube oil and naptha cargoes."
9968,2019-09-17,"Longliner Miss Emma on fire off Oahu, HI","Oahu, Hawaii",21.21333333,-157.90166667,Oil,,Diesel,,,,,,1700,4,"On September 17, 2019, the USCG Sector Honolulu reports that a 41-foot longliner was on fire approximately 6 miles south of Oahu, Hawaii.  Initial reports were that the vessel had 3000 gallons of diesel aboard, but that volume has been adjusted down to about 1700 gallons.  A trajectory analysis was requested in the event of a release.  Based on current and forecast weather conditions, no oil would be expected to reach the shoreline."
9963,2019-09-08,MV Savage Voyager,"99 Lock and Dam Rd, Dennis, MS 38838, USA",34.52136,-88.323718,Oil,,diluted bitumen (Cold Lake Blend),1,1,,,,281400,0,"On September 8, 2019, the USCG Nashville MSD contacted the NOAA SSC regarding a release of crude oil blend from a barge at mile marker 411 within the Bay Springs Lock and Dam on the Tombigbee River near New Site, MS.   All oil is believed to be contained within the lock. Barge sustained damage to the #1 cargo tank and is estimated to have released all 6,700 bbls (281,484 gallons)."
9957,2019-08-25,"Pleasure craft ""The Lady"" sunk","Huntington Beach, CA",33.7283,-118.0745,Oil,,Diesel,1,,,,,600,0,"On 25-AUG-2019, USCG Sector Los Angeles/Long Beach contacted the NOAA SSC regarding the 61' wooden pleasure craft ""The Lady"" that sank at the dock in Huntington Beach at 1530 hrs.  The vessel had a max capacity of 600 gallons diesel on-board and rainbow sheen and a heavy slick were observed between the vessel and the dock.  Reportedly, the vessel was still ""bubbling up"" a few hours later.  USCG requested trajectory support for their upcoming response and investigations."
9954,2019-08-13,"Disabled pleasure craft, Lanai, Hawaii","Maui County, HI, USA",20.9425,-156.89233333,Oil,,Diesel,,,,,,800,0,"On August 13, 2019,  the USCG Sector Honolulu notified the NOAA SSC for the Pacific Islands that a disabled pleasure craft approximately 2 nautical miles off Shipwreck Beach in Lanai, Hawaii was being towed to port.  No oil had been released but a trajectory forecast was requested in the event of a release of the 800 gallons of diesel aboard.  A verbal trajectory assessment was provided."
9953,2019-08-12,Napakiak School Tank Farm,"Napakiak, AK",60.6943,-161.9696,Oil,,diesel,,,,,,36000,0,"On 12-Aug-2019, USCG Sector Anchorage reported that the Napakiak School fuel tank farm is at risk from bank erosion along the Kuskokwim River. The potential for discharge is 36000 gallons of home heating oil. Sector requested NOAA assistance in contacting experts and gathering information regarding river bank erosion risk at this location."
9940,2019-07-25,MV Catalyst Grounding,"Admiralty Island, Alaska",57.83616,-134.29653,Oil,,diesel,,,,,,3000,0,"On 25-Jul-2019, USCG Sector Juneau received a notification of the M/V CATALYST running aground in the location of Windfall Harbor located on Admiralty Island and requested trajectory and fate information for a potential release of up to 3,000 gallons of diesel fuel."
9946,2019-07-25,"TPIC Discharge Romere Pass, Delta National Wildlife Refuge","Romere Pass Seaplane Base, Venice, LA 70091, USA",29.27444444,-89.24194444,Oil,,Oil,,,,,,30,0,"On July 25, 2019, the USCG Sector New Orleans IMD received a report of a discharge of an estimated 30 gallons of crude oil into a marsh area, in Romere Pass, of the Delta National Wildlife Refuge, from a 4-inch flow line, associated with the Delta Duck Facility, owned/operated by Texas Petroleum Investment Company (TPIC)."
9932,2019-07-08,FV Alaganik Sinking,"Whittier, AK",60.77833,-148.66722,Oil,,diesel,,,,,,5500,0,"In the early morning hours of 08-Jul-2019, a fish tender/barge burned and sank at the dock in Whittier, AK. The tender/barge sank in 80 feet of water with potentially 5,500 gallons of diesel on board.  There is light sheening on the water. The USCG is requesting a fates analysis and trajectory for the diesel and potential resources at risk report."
9933,2019-07-05,"M/V Mary R, M/V Mary Fern, M/V Chattie Sue Smith","Mile Marker 21 IL River, Hardin, IL 62047, USA",39.153911,-90.615505,Oil,,oil,,,,,,4500,0,"On July 5,  2019, the USCG Sector UMR contacted the SSC regarding the sinking of 3 tugs at mile marker 21 on the Illinois River.  Vessels were contained by boom and vents were plugged. Salvage to occur within next 5-7 days. SSC provided DOI contacts and RAR information. No further support anticipated."
9931,2019-07-01,M/V OKALOOSA Allison with two barges,"Gretna, LA 70053, USA",29.934133,-90.058158,Oil,,Oil,,,,,,0,0,"On July 1, 2019. the USCG Sector New Orleans IMD was notified of an allison that occurred between M/V Okaloosa and two barges. SSC notified. NOTIFICATION ONLY."
9929,2019-06-29,Olympic Tug and Barge Grounding,"Marginal Way S, Seattle, WA 98134, USA",47.5835313629732,-122.345016002655,Oil,Grounding,High Sulfur No.6 Fuel Oil,,,,,,3360000,0,"On June 26, 2019, USCG Sector Puget Sound contacted NOAA ERD to request a trajectory and resources at risk for a potential release from a barge carrying an estimated 3,000,000 gallons of oil that grounded at its berth at Pier 23 on Harbor Island, Seattle, Washington. This is a potential release, no spill has occurred at this time."
9930,2019-06-27,"1500GAL Diesel Fuel, Violet, LA","7701 E Judge Perez Dr, Violet, LA 70092, USA",29.87981111,-89.87440833,Oil,,oil,,,,,,1500,0,"On June 27, 2019 at ~ 0836 CDT, the USCG Sector New Orleans incident Management Division was notified to 1500 gallon diesel discharge from a pump station number 5 in Violet, LA."
